TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20001106,4.612,0.0,177.296,13.784,0.0,330.846,0.0,0.744,0.0,100.208,0.0,3.4,1.0,3.579,1.0,0.8447291666666666,1.0,22.805041666666668,1.0,75.651875,1.0,-9999,0.0,-9999,0.0,372.651,1.0,-9999,6.329,-9999,1.0,-9999,1.0,-1.58607,-9999,-9999,-9999,-9999,-9999,-43.7957,-9999,-9999,-9999,-9999,-9999,0.147228,0.895833,-9999,0.147228,0.147228,0.147228,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001107,7.621,0.0,174.94,48.797,0.0,337.225,0.0,2.357,0.0,100.649,0.0,0.0,1.0,4.864,1.0,1.2626041666666667,1.0,38.714875,1.0,130.64658333333333,1.0,-9999,0.0,-9999,0.0,371.37,1.0,-9999,6.682,-9999,1.0,-9999,1.0,6.12874,-9999,-9999,-9999,-9999,-9999,-34.5294,-9999,-9999,-9999,-9999,-9999,-0.496033,1.0,-9999,-0.496033,-0.496033,-0.496033,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001108,8.247,0.0,172.625,51.074,0.0,336.963,0.0,2.4,0.0,100.79,0.0,0.0,1.0,2.622,1.0,0.6463958333333334,1.0,28.648020833333334,1.0,92.09904166666666,1.0,-9999,0.0,-9999,0.0,373.778,1.0,-9999,7.215,-9999,1.0,-9999,1.0,4.97917,-9999,-9999,-9999,-9999,-9999,7.23381,-9999,-9999,-9999,-9999,-9999,-0.220737,1.0,-9999,-0.220737,-0.220737,-0.220737,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001109,6.389,0.0,170.351,93.313,0.0,291.396,0.0,1.718,0.0,100.646,0.0,0.1,1.0,1.935,1.0,0.36695833333333333,1.0,20.601062499999998,1.0,99.22020833333333,1.0,-9999,0.0,-9999,0.0,376.557,1.0,-9999,7.362,-9999,1.0,-9999,1.0,4.02772,-9999,-9999,-9999,-9999,-9999,8.74971,-9999,-9999,-9999,-9999,-9999,-0.0372887,0.770833,-9999,-0.0372887,-0.0372887,-0.0372887,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001110,5.37,0.0,168.118,34.551,0.0,321.329,0.0,1.042,0.0,100.052,0.0,0.2,1.0,1.281,1.0,0.25454166666666667,1.0,19.003854166666667,1.0,62.32877083333333,1.0,-9999,-9999,-9999,-9999,376.907,1.0,-9999,6.607,-9999,1.0,-9999,1.0,1.53989,-9999,-9999,-9999,-9999,-9999,6.52078,-9999,-9999,-9999,-9999,-9999,1.38564,0.645833,-9999,1.38564,1.38564,1.38564,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001111,7.156,0.0,165.928,28.145,0.0,343.304,0.0,0.8,0.0,100.169,0.0,0.1,1.0,2.949,1.0,0.7164791666666668,1.0,29.026,1.0,92.21704166666666,1.0,-9999,0.0,-9999,0.0,373.944,1.0,-9999,6.831,-9999,1.0,-9999,1.0,2.40832,-9999,-9999,-9999,-9999,-9999,2.55481,-9999,-9999,-9999,-9999,-9999,-0.150267,1.0,-9999,-0.150267,-0.150267,-0.150267,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001112,6.49,0.0,163.783,63.953,0.0,325.284,0.0,2.493,0.0,100.628,0.0,0.0,1.0,3.813,1.0,0.9517916666666667,1.0,34.57383333333333,1.0,156.44106250000002,1.0,-9999,0.0,-9999,0.0,376.252,1.0,-9999,7.118,-9999,1.0,-9999,1.0,8.91194,-9999,-9999,-9999,-9999,-9999,-1.14808,-9999,-9999,-9999,-9999,-9999,-1.55339,1.0,-9999,-1.55339,-1.55339,-1.55339,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001113,5.897,0.0,161.681,27.978,0.0,333.79,0.0,1.775,0.0,100.953,0.0,0.4,1.0,1.787,1.0,0.38070833333333337,1.0,23.047479166666665,1.0,77.44854166666667,1.0,-9999,0.0,-9999,0.0,379.01,1.0,-9999,6.859,-9999,1.0,-9999,1.0,2.68867,-9999,-9999,-9999,-9999,-9999,13.0561,-9999,-9999,-9999,-9999,-9999,-0.0251373,0.75,-9999,-0.0251373,-0.0251373,-0.0251373,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001114,6.403,0.0,159.624,12.686,0.0,342.617,0.0,0.349,0.0,100.426,0.0,6.8,1.0,1.186,1.0,0.23254166666666665,1.0,12.986916666666668,1.0,39.87860416666666,1.0,-9999,0.0,-9999,0.0,382.289,1.0,-9999,6.878,-9999,1.0,-9999,1.0,2.70116,-9999,-9999,-9999,-9999,-9999,-3.39777,-9999,-9999,-9999,-9999,-9999,0.826197,0.4375,-9999,0.826197,0.826197,0.826197,0.4375,0.4375,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001115,5.165,0.0,157.614,23.576,0.0,320.557,0.0,0.571,0.0,98.86,0.0,17.0,1.0,4.044,1.0,0.8162708333333333,1.0,19.44395833333333,1.0,68.87179166666667,1.0,-9999,0.0,-9999,0.0,380.948,1.0,-9999,6.797,-9999,1.0,-9999,1.0,9.76499,-9999,-9999,-9999,-9999,-9999,-42.8583,-9999,-9999,-9999,-9999,-9999,-0.191171,0.666667,-9999,-0.191171,-0.191171,-0.191171,0.666667,0.666667,0.666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001116,2.602,0.0,155.65,95.174,0.0,256.166,0.0,2.706,0.0,99.578,0.0,0.0,1.0,3.109,1.0,0.5689375,1.0,15.965333333333334,1.0,124.9471875,1.0,-9999,0.0,-9999,0.0,378.472,1.0,-9999,5.743,-9999,1.0,-9999,1.0,8.45644,-9999,-9999,-9999,-9999,-9999,-2.73675,-9999,-9999,-9999,-9999,-9999,-0.985111,0.75,-9999,-0.985111,-0.985111,-0.985111,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001117,4.83,0.0,153.734,77.549,0.0,281.285,0.0,2.983,0.0,99.099,0.0,0.0,1.0,2.845,1.0,0.45687234042553204,0.9791666666666666,27.138854166666665,1.0,144.84787500000002,1.0,-9999,-9999,-9999,-9999,383.414,1.0,-9999,5.383,-9999,1.0,-9999,1.0,10.6174,-9999,-9999,-9999,-9999,-9999,7.17707,-9999,-9999,-9999,-9999,-9999,-0.852707,0.75,-9999,-0.852707,-0.852707,-0.852707,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001118,-0.533,0.0,151.866,75.72,0.0,237.196,0.0,2.589,0.0,100.056,0.0,0.0,1.0,3.623,1.0,0.6616666666666666,1.0,15.719583333333333,1.0,178.17668749999999,1.0,-9999,0.0,-9999,0.0,373.887,1.0,-9999,4.923,-9999,1.0,-9999,1.0,4.41573,-9999,-9999,-9999,-9999,-9999,21.1168,-9999,-9999,-9999,-9999,-9999,-0.357025,0.895833,-9999,-0.357025,-0.357025,-0.357025,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001119,-1.89,0.0,150.046,80.748,0.0,227.917,0.0,1.561,0.0,100.79,0.0,0.0,1.0,1.566,1.0,0.20502083333333335,1.0,22.00333333333333,1.0,179.5588958333333,1.0,-9999,0.0,-9999,0.0,380.487,1.0,-9999,3.936,-9999,1.0,-9999,1.0,3.57236,-9999,-9999,-9999,-9999,-9999,44.0235,-9999,-9999,-9999,-9999,-9999,0.194161,0.458333,-9999,0.194161,0.194161,0.194161,0.458333,0.458333,0.458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001120,-0.961,0.0,148.276,66.818,0.0,257.713,0.0,1.553,0.0,100.539,0.0,0.0,1.0,1.636,1.0,0.25106249999999997,1.0,19.111291666666663,1.0,91.08402083333333,1.0,-9999,0.0,-9999,0.0,381.328,1.0,-9999,3.444,-9999,1.0,-9999,1.0,0.243276,-9999,-9999,-9999,-9999,-9999,0.779573,-9999,-9999,-9999,-9999,-9999,0.983155,0.604167,-9999,0.983155,0.983155,0.983155,0.604167,0.604167,0.604167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001121,-1.564,0.0,146.556,60.205,0.0,256.87,0.0,0.503,0.0,99.636,0.0,3.0,1.0,0.844,1.0,0.09983333333333333,1.0,9.657770833333332,1.0,46.652104166666675,1.0,-9999,0.0,-9999,0.0,380.884,1.0,-9999,3.481,-9999,1.0,-9999,1.0,-0.319211,-9999,-9999,-9999,-9999,-9999,0.135428,-9999,-9999,-9999,-9999,-9999,0.28639,0.270833,-9999,0.28639,0.28639,0.28639,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001122,-2.083,0.0,144.886,75.235,0.0,232.159,0.0,0.922,0.0,99.668,0.0,0.3,1.0,1.748,1.0,0.28843749999999996,1.0,25.042208333333335,1.0,105.61358333333334,1.0,-9999,0.0,-9999,0.0,384.284,1.0,-9999,3.504,-9999,1.0,-9999,1.0,0.27646,-9999,-9999,-9999,-9999,-9999,-13.0853,-9999,-9999,-9999,-9999,-9999,0.163794,0.729167,-9999,0.163794,0.163794,0.163794,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001123,-2.51,0.0,143.269,70.392,0.0,235.653,0.0,1.14,0.0,100.681,0.0,0.0,1.0,2.397,1.0,0.4620208333333333,1.0,23.079333333333334,1.0,137.90797916666668,1.0,-9999,0.0,-9999,0.0,378.588,1.0,-9999,3.236,-9999,1.0,-9999,1.0,5.50637,-9999,-9999,-9999,-9999,-9999,1.27451,-9999,-9999,-9999,-9999,-9999,0.568434,0.854167,-9999,0.568434,0.568434,0.568434,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001124,-5.192,0.0,141.703,66.761,0.0,219.47,0.0,1.495,0.0,101.621,0.0,0.0,1.0,2.102,1.0,0.31516666666666665,1.0,10.910145833333331,1.0,162.77733333333333,1.0,-9999,-9999,-9999,-9999,378.169,1.0,-9999,2.63,-9999,1.0,-9999,1.0,4.08175,-9999,-9999,-9999,-9999,-9999,17.6871,-9999,-9999,-9999,-9999,-9999,0.589055,0.6875,-9999,0.589055,0.589055,0.589055,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001125,-4.763,0.0,140.189,81.204,0.0,221.084,0.0,1.86,0.0,102.042,0.0,0.0,1.0,1.455,0.416667,-9999,0.0,27.347791666666666,1.0,145.60389583333333,1.0,-9999,0.0,-9999,0.0,381.098,1.0,-9999,1.884,-9999,1.0,-9999,1.0,0.410567,-9999,-9999,-9999,-9999,-9999,23.7812,-9999,-9999,-9999,-9999,-9999,0.815246,0.145833,-9999,0.815246,0.815246,0.815246,0.145833,0.145833,0.145833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001126,-0.337,0.0,138.728,51.67,0.0,273.554,0.0,0.991,0.0,101.265,0.0,17.1,1.0,2.398,0.0,-9999,0.0,10.7386875,1.0,60.206875000000004,1.0,-9999,0.0,-9999,0.0,384.431,1.0,-9999,1.493,-9999,1.0,-9999,1.0,0.329511,-9999,-9999,-9999,-9999,-9999,20.7654,-9999,-9999,-9999,-9999,-9999,0.471199,0.0,-9999,0.471199,0.471199,0.471199,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001127,2.301,0.0,137.321,10.217,0.0,322.875,0.0,0.141,0.0,99.157,0.0,3.1,1.0,2.737,0.0,-9999,0.0,17.243770833333333,1.0,50.20510416666667,1.0,-9999,0.0,-9999,0.0,375.685,1.0,-9999,1.388,-9999,1.0,-9999,1.0,1.12248,-9999,-9999,-9999,-9999,-9999,12.9814,-9999,-9999,-9999,-9999,-9999,-0.454278,0.0,-9999,-0.454278,-0.454278,-0.454278,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001128,1.343,0.0,135.967,41.896,0.0,309.254,0.0,0.368,0.0,100.11,0.0,0.3,1.0,1.359,0.604167,0.1623448275862069,0.6041666666666666,19.219604166666667,1.0,61.550062499999996,1.0,-9999,0.0,-9999,0.0,379.659,1.0,-9999,1.448,-9999,1.0,-9999,1.0,1.97335,-9999,-9999,-9999,-9999,-9999,5.90853,-9999,-9999,-9999,-9999,-9999,-0.63432,0.291667,-9999,-0.63432,-0.63432,-0.63432,0.291667,0.291667,0.291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001129,0.838,0.0,134.668,23.324,0.0,295.044,0.0,0.157,0.0,100.469,0.0,1.4,1.0,1.165,1.0,0.1520208333333333,1.0,18.562270833333333,1.0,68.5864375,1.0,-9999,0.0,-9999,0.0,389.936,1.0,-9999,1.772,-9999,1.0,-9999,1.0,-0.81512,-9999,-9999,-9999,-9999,-9999,0.311528,-9999,-9999,-9999,-9999,-9999,-0.502243,0.270833,-9999,-0.502243,-0.502243,-0.502243,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001130,-0.095,0.0,133.424,26.976,0.0,293.09,0.0,0.44,0.0,100.206,0.0,0.0,1.0,2.334,1.0,0.49693750000000003,1.0,9.843083333333333,1.0,48.63729166666667,1.0,-9999,0.0,-9999,0.0,387.623,1.0,-9999,2.406,-9999,1.0,-9999,1.0,-0.829458,-9999,-9999,-9999,-9999,-9999,-17.8398,-9999,-9999,-9999,-9999,-9999,-0.259769,0.770833,-9999,-0.259769,-0.259769,-0.259769,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001201,-1.265,0.0,132.235,60.338,0.0,259.057,0.0,1.566,0.0,100.67,0.0,0.0,1.0,3.08,1.0,0.5924791666666667,1.0,21.758354166666667,1.0,128.43704166666666,1.0,-9999,-9999,-9999,-9999,375.457,1.0,-9999,2.675,-9999,1.0,-9999,1.0,3.13663,-9999,-9999,-9999,-9999,-9999,10.6431,-9999,-9999,-9999,-9999,-9999,-0.290707,1.0,-9999,-0.290707,-0.290707,-0.290707,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001202,-4.487,0.0,131.1,55.045,0.0,230.988,0.0,1.753,0.0,101.434,0.0,0.0,1.0,3.305,1.0,0.6436666666666667,1.0,16.11520833333333,1.0,105.61595833333335,1.0,-9999,0.0,-9999,0.0,374.867,1.0,-9999,2.407,-9999,1.0,-9999,1.0,3.26286,-9999,-9999,-9999,-9999,-9999,17.9575,-9999,-9999,-9999,-9999,-9999,0.466722,1.0,-9999,0.466722,0.466722,0.466722,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001203,-5.11,0.0,130.023,77.392,0.0,202.008,0.0,1.73,0.0,101.77,0.0,0.0,1.0,2.755,1.0,0.36637499999999995,1.0,6.603750000000001,1.0,170.23516666666666,1.0,-9999,0.0,-9999,0.0,374.68,1.0,-9999,1.957,-9999,1.0,-9999,1.0,2.58731,-9999,-9999,-9999,-9999,-9999,11.8493,-9999,-9999,-9999,-9999,-9999,0.427313,0.5625,-9999,0.427313,0.427313,0.427313,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001204,-2.265,0.0,129.001,74.537,0.0,216.476,0.0,1.578,0.0,101.249,0.0,0.0,1.0,2.469,1.0,0.3228125,1.0,9.653541666666667,1.0,165.85462500000003,1.0,-9999,0.0,-9999,0.0,377.249,1.0,-9999,1.664,-9999,1.0,-9999,1.0,2.0254,-9999,-9999,-9999,-9999,-9999,16.1244,-9999,-9999,-9999,-9999,-9999,0.11365,0.479167,-9999,0.11365,0.11365,0.11365,0.479167,0.479167,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001205,-1.066,0.0,128.036,46.989,0.0,246.234,0.0,1.555,0.0,100.205,0.0,0.5,1.0,2.325,0.395833,-9999,0.0,8.450229166666666,1.0,89.71122916666666,1.0,-9999,0.0,-9999,0.0,385.405,1.0,-9999,1.45,-9999,1.0,-9999,1.0,1.85073,-9999,-9999,-9999,-9999,-9999,24.8433,-9999,-9999,-9999,-9999,-9999,0.16827,0.0208333,-9999,0.16827,0.16827,0.16827,0.0208333,0.0208333,0.0208333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001206,-6.483,0.0,127.128,75.123,0.0,213.554,0.0,1.556,0.0,99.947,0.0,0.0,1.0,4.02,0.0,-9999,0.0,12.716270833333335,1.0,160.11391666666665,1.0,-9999,0.0,-9999,0.0,375.799,1.0,-9999,1.34,-9999,1.0,-9999,1.0,1.7537,-9999,-9999,-9999,-9999,-9999,24.9021,-9999,-9999,-9999,-9999,-9999,0.144491,0.0,-9999,0.144491,0.144491,0.144491,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001207,-7.638,0.0,126.276,31.946,0.0,223.349,0.0,1.349,0.0,99.731,0.0,0.0,1.0,2.454,0.0,-9999,0.0,-1.926312499999999,1.0,74.08033333333333,1.0,-9999,0.0,-9999,0.0,378.282,1.0,-9999,1.081,-9999,1.0,-9999,1.0,1.72859,-9999,-9999,-9999,-9999,-9999,31.4703,-9999,-9999,-9999,-9999,-9999,0.542745,0.0,-9999,0.542745,0.542745,0.542745,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001208,-13.659,0.0,125.482,74.508,0.0,168.228,0.0,0.886,0.0,100.732,0.0,0.0,1.0,2.155,0.4375,-9999,-9999,-3.8543749999999997,1.0,56.670777777777786,0.9375,-9999,-9999,-9999,-9999,375.395,1.0,-9999,0.527,-9999,1.0,-9999,1.0,1.59693,-9999,-9999,-9999,-9999,-9999,32.1748,-9999,-9999,-9999,-9999,-9999,0.734841,0.208333,-9999,0.734841,0.734841,0.734841,0.208333,0.208333,0.208333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001209,-13.662,0.0,124.747,75.187,0.0,167.328,0.0,0.924,0.0,101.468,0.0,0.0,1.0,2.37,1.0,0.41422916666666665,1.0,4.782500000000001,1.0,158.51260416666668,1.0,-9999,0.0,-9999,0.0,377.13,1.0,-9999,-0.681,-9999,1.0,-9999,1.0,1.76057,-9999,-9999,-9999,-9999,-9999,29.0889,-9999,-9999,-9999,-9999,-9999,0.775142,0.6875,-9999,0.775142,0.775142,0.775142,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001210,-9.592,0.0,124.068,70.742,0.0,211.113,0.0,1.173,0.0,101.841,0.0,0.0,1.0,2.178,1.0,0.23991666666666664,1.0,18.3186875,1.0,156.9795,1.0,-9999,0.0,-9999,0.0,377.787,1.0,-9999,-1.089,-9999,1.0,-9999,1.0,1.09438,-9999,-9999,-9999,-9999,-9999,23.8759,-9999,-9999,-9999,-9999,-9999,0.704477,0.458333,-9999,0.704477,0.704477,0.704477,0.458333,0.458333,0.458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001211,-1.596,0.0,123.448,33.18,0.0,285.903,0.0,0.764,0.0,101.141,0.0,0.0,1.0,1.218,1.0,0.18777083333333333,1.0,8.820895833333333,1.0,32.29597916666666,1.0,-9999,0.0,-9999,0.0,385.845,1.0,-9999,-0.468,-9999,1.0,-9999,1.0,-0.822727,-9999,-9999,-9999,-9999,-9999,-6.40831,-9999,-9999,-9999,-9999,-9999,1.18224,0.645833,-9999,1.18224,1.18224,1.18224,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001212,0.559,0.0,122.886,10.392,0.0,293.981,0.0,0.56,0.0,99.096,0.0,9.4,1.0,4.115,0.979167,0.8349583333333334,1.0,1.1632916666666675,1.0,53.78070833333334,1.0,-9999,0.0,-9999,0.0,380.233,1.0,-9999,-0.129,-9999,1.0,-9999,1.0,5.93343,-9999,-9999,-9999,-9999,-9999,-3.18624,-9999,-9999,-9999,-9999,-9999,0.832776,0.6875,-9999,0.832776,0.832776,0.832776,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001213,-10.988,0.0,122.382,73.721,0.0,184.052,0.0,1.137,0.0,102.445,0.0,0.0,1.0,1.901,1.0,0.3144166666666666,1.0,9.974270833333334,1.0,163.07829166666667,1.0,-9999,0.0,-9999,0.0,376.112,1.0,-9999,-0.193,-9999,1.0,-9999,1.0,2.57293,-9999,-9999,-9999,-9999,-9999,30.6693,-9999,-9999,-9999,-9999,-9999,0.0726353,0.666667,-9999,0.0726353,0.0726353,0.0726353,0.666667,0.666667,0.666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001214,-5.608,0.0,121.937,7.968,0.0,285.164,0.0,0.631,0.0,101.721,0.0,0.0,1.0,2.534,1.0,0.5140416666666666,1.0,7.10325,1.0,26.8738125,1.0,-9999,0.0,-9999,0.0,378.575,1.0,-9999,-0.609,-9999,1.0,-9999,1.0,-0.439021,-9999,-9999,-9999,-9999,-9999,-11.323,-9999,-9999,-9999,-9999,-9999,0.561249,0.833333,-9999,0.561249,0.561249,0.561249,0.833333,0.833333,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001215,-8.227,0.0,121.551,68.483,0.0,211.426,0.0,0.573,0.0,102.075,0.0,1.3,1.0,1.904,1.0,0.31435416666666666,1.0,12.588916666666668,1.0,158.48441666666668,1.0,-9999,-9999,-9999,-9999,377.408,1.0,-9999,-0.238,-9999,1.0,-9999,1.0,5.22504,-9999,-9999,-9999,-9999,-9999,-2.13705,-9999,-9999,-9999,-9999,-9999,0.397468,0.583333,-9999,0.397468,0.397468,0.397468,0.583333,0.583333,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001216,-5.218,0.0,121.223,48.981,0.0,263.874,0.0,0.682,0.0,102.562,0.0,0.0,1.0,1.197,1.0,0.17670833333333333,1.0,28.312895833333332,1.0,102.02422916666666,1.0,-9999,0.0,-9999,0.0,381.638,1.0,-9999,-0.279,-9999,1.0,-9999,1.0,-0.764078,-9999,-9999,-9999,-9999,-9999,2.40524,-9999,-9999,-9999,-9999,-9999,0.398855,0.5,-9999,0.398855,0.398855,0.398855,0.5,0.5,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001217,7.503,0.0,120.955,5.439,0.0,350.281,0.0,0.465,0.0,100.103,0.0,37.8,1.0,4.927,1.0,1.0236249999999998,1.0,5.972541666666667,1.0,18.071645833333335,1.0,-9999,0.0,-9999,0.0,373.029,1.0,-9999,-0.066,-9999,1.0,-9999,1.0,-1.0546,-9999,-9999,-9999,-9999,-9999,-7.6087,-9999,-9999,-9999,-9999,-9999,0.471673,0.229167,-9999,0.471673,0.471673,0.471673,0.229167,0.229167,0.229167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
