cLitter,cSoil,cVeg,npp,rh,nbp,fLuc,tas,fDis,Year,Model
192.934006015565,1306.37062173345,522.181621370234,41.537860291036,38.2988332652122,0.478724612334117,0,NaN,2.76030241348976,1762,SURFEX
193.197077658682,1306.26874547551,522.596323189479,41.1839424385069,38.1820445046295,0.0531806691090307,0,NaN,2.9487172647683,1763,SURFEX
193.240942474611,1306.36049465526,522.133915346906,40.8823258331369,38.4854162783416,-0.34977499127446,0,NaN,2.74668454606969,1764,SURFEX
192.861356703294,1306.18554363333,522.469427911802,41.7416344311753,38.9098387644642,-0.012819078723475,0,NaN,2.84461474543459,1765,SURFEX
193.068204604229,1306.05430690475,522.494825252021,41.173420565251,38.4489351614552,-0.258051067569111,0,NaN,2.98253647136491,1766,SURFEX
193.013978545201,1306.03646382591,522.482304586964,41.6249948832735,38.3620947089907,0.399089644925741,0,NaN,2.86381052935706,1767,SURFEX
193.144191280029,1305.99005927787,522.71863170558,41.6186265003932,38.6184725733018,0.12202011118196,0,NaN,2.87813381590944,1768,SURFEX
193.123367388789,1305.93156244959,522.568720940741,41.2190022519233,38.7014341534791,-0.490739025044594,0,NaN,3.00830712348882,1769,SURFEX
193.119205666727,1305.89721842456,522.477212446701,40.9593334067524,38.3041764942239,-0.235742661164268,0,NaN,2.89089957369277,1770,SURFEX
193.049495269257,1305.86418795478,522.140019568687,40.8057634859705,38.1476749799229,-0.18120156369248,0,NaN,2.83929006974006,1771,SURFEX
193.061008988883,1305.81316240431,522.17180939513,40.9793560050962,38.2785258706605,-0.00102705605230452,0,NaN,2.70185719048792,1772,SURFEX
193.0910416719,1305.76368856939,522.39882210862,41.463501504856,38.2849506268095,0.33485632452012,0,NaN,2.8436945535264,1773,SURFEX
193.107918312213,1305.74437705428,522.576629975915,41.434658324602,38.4879497953983,0.0522857453455028,0,NaN,2.89442278385817,1774,SURFEX
193.224566737029,1305.71960076748,522.563088172295,41.3190106003111,38.3995851959827,0.178959482421211,0,NaN,2.74046592190713,1775,SURFEX
193.505940955371,1305.71748462608,522.834471338278,41.876381441777,38.2481190282532,0.505948502302766,0,NaN,3.12231391122102,1776,SURFEX
193.681925263623,1305.86778691333,523.004380656459,41.4540459646149,38.1859794023731,0.257365361776268,0,NaN,3.01070120046557,1777,SURFEX
193.48374755489,1305.95109396117,522.721940957,41.238441387399,38.475941296155,-0.0596295830617662,0,NaN,2.82212967430574,1778,SURFEX
193.450491998198,1305.88789829491,523.18155790159,42.0454913895283,38.6078707500201,0.6414265008859,0,NaN,2.7961941386223,1779,SURFEX
193.625940610616,1305.86410958724,523.370448010254,41.0526604808583,38.5567763821699,-0.513719514688194,0,NaN,3.00960361337661,1780,SURFEX
193.65997155218,1305.98095280461,522.531078748454,40.0480553133391,37.7641783984949,-0.600162398261997,0,NaN,2.88403931310613,1781,SURFEX
193.297934720202,1305.94405974412,522.968652945601,41.8585253922206,38.3731498179676,0.7153200259333,0,NaN,2.77005554831977,1782,SURFEX
193.619032631308,1305.89219702737,523.518043590914,41.5278655313043,38.2633741022787,0.302916301849791,0,NaN,2.9615751271758,1783,SURFEX
193.724982655406,1306.03961445399,523.188937610998,41.2446457688656,38.5783663206027,-0.0967843985531523,0,NaN,2.76306384681604,1784,SURFEX
193.403284854731,1305.92408006871,523.674298166274,42.142595251157,39.0136936580028,0.270206740042746,0,NaN,2.85869485311145,1785,SURFEX
193.67856720927,1305.85572925415,523.853718454601,41.5881391396128,38.5612018587051,0.0286648102493943,0,NaN,2.99827247065837,1786,SURFEX
193.69135921892,1305.90562153636,523.997680437896,42.0647335630685,38.4862293296658,0.696878592666449,0,NaN,2.88162564073622,1787,SURFEX
193.890053684087,1305.92922097314,524.397999185129,42.0783488677236,38.7521034093646,0.43044031371914,0,NaN,2.89580514463983,1788,SURFEX
193.937697682792,1305.94503427058,524.415481333337,41.6994400660395,38.8471701781244,-0.176125504149098,0,NaN,3.02839539206421,1789,SURFEX
